1: [0.006890773773193359, 0.007020473480224609, 0.005090951919555664, 0.0071794986724853516, 0.012274503707885742, 0.0018458366394042969, 0.021192312240600586, 0.0254819393157959, 0.012336015701293945, 0.008803844451904297, 0.0024557113647460938, 0.013478755950927734, 0.012025594711303711, 0.0006005764007568359, 0.0323026180267334, 0.020174264907836914, 0.0012247562408447266, 0.0007634162902832031, 0.004645109176635742, 0.02206587791442871, 0.025040388107299805, 0.010811805725097656, 0.014815092086791992, 0.0024178028106689453, 0.03147697448730469, 0.004403114318847656, 0.010998249053955078, 0.003238201141357422, 0.0021605491638183594, 0.018673419952392578, 0.002145528793334961, 0.0015063285827636719, 0.0009653568267822266, 0.024203062057495117, 0.02992987632751465, 0.03296780586242676, 0.0043947696685791016, 0.01348257064819336, 0.0048675537109375, 0.008646249771118164, 0.0024695396423339844, 0.020381450653076172, 0.0015597343444824219, 0.005047321319580078, 0.00960850715637207, 0.012183427810668945, 0.011967897415161133, 0.030225276947021484, 0.0027823448181152344, 0.004167318344116211, 0.005372524261474609, 0.006392240524291992, 0.02053213119506836, 0.0025229454040527344, 0.0023212432861328125, 0.0013725757598876953, 0.002942323684692383, 0.03025341033935547, 0.009697675704956055, 0.026032686233520508, 0.0008056163787841797, 0.03485250473022461, 0.0031621456146240234, 0.036199331283569336, 0.010596990585327148, 0.0014138221740722656, 0.03624415397644043, 0.005280256271362305, 0.0004191398620605469, 0.02335071563720703, 0.03027200698852539, 0.0025637149810791016, 0.013350248336791992, 0.0150146484375, 0.0006351470947265625, 0.0015704631805419922, 0.008306741714477539, 0.0010132789611816406, 0.020831584930419922, 0.02047896385192871, 0.014503717422485352, 0.001268148422241211, 0.0007727146148681641, 0.0066945552825927734, 0.01700448989868164, 0.004065036773681641, 0.006139039993286133, 0.010568380355834961, 0.012851953506469727, 0.0009222030639648438, 0.0076029300689697266, 0.010979652404785156, 0.006735801696777344, 0.0018739700317382812, 0.005579471588134766, 0.017944812774658203, 0.023862123489379883, 0.004886627197265625, 0.001079559326171875, 0.0008597373962402344, 0.004653453826904297, 0.0003285408020019531, 0.036545753479003906, 0.014459848403930664, 0.0032362937927246094, 0.03664255142211914, 0.022188663482666016, 0.01659107208251953, 0.0005970001220703125, 0.00785207748413086, 0.017072439193725586, 0.004364728927612305, 0.030460596084594727, 0.034185171127319336, 0.0003426074981689453, 0.00622868537902832, 0.01262664794921875, 0.004377126693725586, 0.0007860660552978516, 0.0020186901092529297, 0.016878366470336914, 0.025761127471923828, 0.00781702995300293, 0.00455784797668457, 0.006467580795288086, 0.0279693603515625, 0.0010080337524414062, 0.000713348388671875, 0.03576016426086426, 0.0016906261444091797, 0.0003323554992675781, 0.006064414978027344, 0.004404544830322266, 0.022923707962036133, 0.020137548446655273, 0.0002961158752441406, 0.0054056644439697266, 0.0028619766235351562, 0.025820016860961914, 0.0074803829193115234, 0.00034427642822265625, 0.11208772659301758, 0.0009732246398925781, 0.0003921985626220703, 0.11094141006469727, 0.007018089294433594, 0.0007143020629882812, 0.0009171962738037109, 0.0016720294952392578, 0.0018258094787597656, 0.02581620216369629, 0.011192560195922852, 0.014928579330444336, 0.00125885009765625, 0.007361173629760742, 0.013994455337524414, 0.025986909866333008, 0.013611793518066406, 0.0019061565399169922, 0.011632442474365234, 0.008177757263183594, 0.009606599807739258, 0.00038886070251464844, 0.0034656524658203125, 0.0005097389221191406, 0.0011982917785644531, 0.017410755157470703, 0.0006194114685058594, 0.09969377517700195, 0.004796743392944336, 0.01741766929626465, 0.008966922760009766, 0.013006925582885742, 0.004517793655395508, 0.02298879623413086, 0.0017895698547363281, 0.017910480499267578, 0.006704092025756836, 0.007993459701538086, 0.026638507843017578, 0.00046324729919433594, 0.0050127506256103516, 0.017119407653808594, 0.0012979507446289062, 0.0031299591064453125, 0.0010352134704589844, 0.0006062984466552734, 0.0027959346771240234, 0.00040793418884277344, 0.0011224746704101562, 0.010104894638061523, 0.09896039962768555, 0.02138066291809082, 0.009300947189331055, 0.011107921600341797, 0.0014109611511230469, 0.006370067596435547, 0.004312753677368164, 0.0033626556396484375, 0.011719226837158203]
2: [0.10279107093811035, 0.015413999557495117, 0.003620624542236328, 0.10464358329772949, 0.0973196029663086, 0.00474858283996582, 0.2877027988433838, 0.009499549865722656, 0.02949810028076172, 0.020508289337158203, 0.014146089553833008, 0.0048220157623291016, 0.012910127639770508, 1.1820673942565918, 0.0234222412109375, 0.09560966491699219, 0.015043497085571289, 0.1313931941986084, 0.004224538803100586, 0.015826940536499023, 0.03072190284729004, 0.01780986785888672, 7.174423933029175, 0.001070261001586914, 0.05176115036010742, 0.02232980728149414, 0.01188349723815918, 0.20466160774230957, 0.06947922706604004, 0.1242222785949707, 0.03887939453125, 0.013154029846191406, 0.018077611923217773, 35.09293460845947, 0.005455732345581055, 0.0018138885498046875, 0.028511524200439453, 0.3214285373687744, 0.023177385330200195, 0.008771896362304688, 36.92033267021179, 0.039865970611572266, 3.21769380569458, 0.001893758773803711, 0.009655952453613281, 0.003295421600341797, 41.28412175178528, 0.2168419361114502, 0.08155226707458496, 0.021911144256591797, 0.07398200035095215, 0.02133941650390625, 0.0015218257904052734, 0.012180328369140625, 1.0836496353149414, 0.08339428901672363, 1.6944093704223633, 0.008889913558959961, 0.057596683502197266, 0.022931575775146484, 0.1638200283050537, 0.025874614715576172, 0.00669550895690918, 0.009510993957519531, 0.010323762893676758, 12.742617845535278, 0.0429379940032959, 0.03764081001281738, 0.01946544647216797, 0.07396411895751953, 0.04549980163574219, 0.1185765266418457, 0.03514695167541504, 0.5298752784729004, 0.05394434928894043, 0.00415492057800293, 0.028231382369995117, 0.0060923099517822266, 0.11601424217224121, 0.027881860733032227, 0.0660398006439209, 0.03465867042541504, 0.004712104797363281, None, 0.05314230918884277, 0.004300117492675781, 0.2836334705352783, 0.020812034606933594, 0.0026404857635498047, 0.41794896125793457, 0.00413966178894043, 0.005041837692260742, 0.036421775817871094, 0.08498573303222656, 0.00943446159362793, 0.012922286987304688, 0.033724308013916016, 0.027323484420776367, 0.019582509994506836, 0.05018210411071777, 0.04377865791320801, 0.07502269744873047, 0.3364899158477783, 0.018172740936279297, 0.028239727020263672, 0.0609893798828125, 0.003422260284423828, 2.2483911514282227, 0.0036797523498535156, 0.020075559616088867, 0.0449674129486084, 0.002274751663208008, 0.010025739669799805, 0.008482694625854492, 0.004143476486206055, 0.003237485885620117, 0.016761064529418945, 0.025588035583496094, 0.0028138160705566406, 8.278425693511963, 0.06983494758605957, 0.004557371139526367, 0.011219024658203125, 0.1506943702697754, 0.030057430267333984, 0.007323026657104492, 0.0025911331176757812, 0.10740923881530762, 15.131845235824585, 0.004812717437744141, 1.6437358856201172, 0.0033876895904541016, 0.013530254364013672, 1.4976463317871094, 0.023159027099609375, 0.012459754943847656, 0.04462003707885742, 0.033437490463256836, 0.01368856430053711, 0.1242527961730957, 0.05430436134338379, 8.477914571762085, 0.0040435791015625, 0.025461912155151367, 0.10103631019592285, 0.0014193058013916016, 0.04130887985229492, 0.04727768898010254, 0.02245187759399414, 0.008945703506469727, 0.017304182052612305, 0.002391338348388672, 0.05304527282714844, 0.019906282424926758, 0.04913973808288574, 0.8638956546783447, 0.03414463996887207, 0.021730661392211914, 0.0032181739807128906, 0.0016796588897705078, 0.028076171875, 0.01940131187438965, 0.0018105506896972656, 0.004786968231201172, 2.0619781017303467, 0.006021261215209961, 6.113843679428101, 0.10070562362670898, 0.010080575942993164, 0.2857661247253418, 0.0028831958770751953, 0.02400064468383789, 0.008664846420288086, 0.04148507118225098, 0.0039484500885009766, 0.02547311782836914, 0.01482081413269043, 0.009922266006469727, 0.09580111503601074, 0.049108028411865234, 19.599708795547485, 0.026026010513305664, 0.018173933029174805, 0.02192831039428711, 0.016536712646484375, 0.00455474853515625, 0.004269838333129883, 0.02268195152282715, 0.0009348392486572266, 0.01718735694885254, 0.011372804641723633, 0.0477442741394043, 0.06574845314025879, 0.03182363510131836, 1.2142119407653809, 0.009495735168457031, 0.02430105209350586, 0.024265527725219727, 0.01967787742614746, 0.008404731750488281]
3: [0.03814053535461426, 0.013922452926635742, 0.07404732704162598, 0.01401066780090332, 0.12403035163879395, 0.047287940979003906, 0.1682720184326172, None, 39.77197217941284, 0.02728581428527832, 0.03991127014160156, 0.02257704734802246, 9.49340295791626, 0.025419950485229492, 37.21206998825073, 0.043032169342041016, 5.531387567520142, 0.03617048263549805, 5.515426397323608, 0.019547462463378906, 0.08042669296264648, 0.11049318313598633, 0.02639484405517578, None, 0.0985107421875, 0.02201676368713379, 8.651098489761353, 0.09835433959960938, 0.07073640823364258, 0.10832333564758301, 0.006606578826904297, 0.02712106704711914, 0.030577659606933594, 0.15935540199279785, 0.04917764663696289, 0.13713765144348145, 0.20050048828125, 0.12530136108398438, 0.05385541915893555, 0.04001951217651367, 0.0907294750213623, 0.020058631896972656, 15.649789094924927, 0.1113731861114502, 0.01312398910522461, 0.034081459045410156, 0.06377243995666504, 0.03024005889892578, None, None, 0.014121532440185547, None, None, 0.03264284133911133, None, None, 0.0041730403900146484, None, 0.20357394218444824, 0.03655099868774414, 0.019776344299316406, 0.018864154815673828, 0.036565542221069336, 0.0039479732513427734, 42.315735816955566, 0.040621280670166016, 0.153123140335083, 0.0019683837890625, 0.004341602325439453, None, 0.6484537124633789, 0.050994873046875, 0.0618436336517334, None, 0.041820526123046875, 0.09524655342102051, 100.31350564956665, 0.033307552337646484, 0.02800893783569336, None, 13.405686378479004, 0.05140852928161621, 0.06910133361816406, None, 0.26926589012145996, 0.043503522872924805, 0.009875774383544922, 0.018203258514404297, None, 0.37819766998291016, 0.00641179084777832, 0.09944343566894531, 0.010072946548461914, 1.4467740058898926, 2.819324254989624, 0.017128467559814453, 1.6898157596588135, 0.07695889472961426, 0.020838260650634766, 0.08933138847351074, 2.1004137992858887, 0.0681753158569336, 0.014039039611816406, 0.024292469024658203, 0.04545474052429199, None, 0.08646798133850098, 0.030476093292236328, 0.04170513153076172, 0.02786564826965332, 0.01955246925354004, 0.024306535720825195, None, 0.009078025817871094, 0.025867223739624023, 0.0336151123046875, None, 0.009221553802490234, 0.1554551124572754, 0.02179551124572754, 0.013956308364868164, 5.011598587036133, 0.0808260440826416, 0.010964155197143555, 0.00554347038269043, 0.020905494689941406, 0.0043103694915771484, 0.039762020111083984, 67.56031346321106, 0.07425594329833984, 0.057987213134765625, 0.4250507354736328, 0.026238441467285156, 0.008324861526489258, 0.017070531845092773, 0.010174274444580078, 0.008003473281860352, 76.72083139419556, 13.997164249420166, 0.004995822906494141, None, None, 0.05688929557800293, 3.423191547393799, 0.17808032035827637, 0.012314319610595703, 0.11197042465209961, None, None, 3.786436080932617, 104.31105422973633, 0.06552910804748535, 0.18149495124816895, 0.0174257755279541, 0.19162225723266602, 0.288222074508667, None, 0.01599574089050293, 0.07362127304077148, 10.26773452758789, 0.04438042640686035, 0.07894730567932129, 0.1717214584350586, 0.033806800842285156, None, 0.05996251106262207, 0.04763388633728027, 0.09337472915649414, 0.09968376159667969, 52.34884262084961, 0.06854486465454102, 0.07654976844787598, None, 0.047749996185302734, 0.18959450721740723, 0.10597634315490723, 0.07155156135559082, 0.10821199417114258, 0.18242502212524414, 16.550207376480103, 14.286589860916138, 0.06890392303466797, 0.5208063125610352, 0.027493715286254883, 0.03280901908874512, 0.07506036758422852, 3.118990898132324, 0.11398458480834961, 0.022990942001342773, 0.0633702278137207, None, 2.0899033546447754, 0.022344350814819336, 19.464397430419922, 0.09594130516052246, 0.0445857048034668, 0.012797355651855469, 0.0401003360748291, 0.022800207138061523, 41.20934796333313]
4: [0.15663957595825195, 0.029347896575927734, 0.023267030715942383, None, None, None, 0.03153204917907715, 0.017349720001220703, None, None, None, 0.05267190933227539, 0.14770889282226562, 0.11303210258483887, 38.219648599624634, 0.01866292953491211, 0.0686635971069336, 0.024069786071777344, 0.10203003883361816, 0.23016691207885742, None, 0.05270099639892578, 0.0412752628326416, 56.98953127861023, 0.2525169849395752, 0.5152566432952881, 0.06316113471984863, 0.7199981212615967, 27.447872638702393, 0.405271053314209, 0.03401470184326172, 0.03501081466674805, 27.86274242401123, 0.020099401473999023, 0.012832403182983398, 0.07288122177124023, 0.04305720329284668, 5.710927963256836, 0.2710134983062744, None, 0.051529884338378906, None, 0.055475711822509766, 12.047990083694458, None, None, 0.8739933967590332, None, 0.04160666465759277, None, 0.8359472751617432, 0.7055623531341553, 19.978732585906982, 1.4122214317321777, 0.10178112983703613, None, 0.013303995132446289, 0.4596712589263916, 0.1095578670501709, 30.62372922897339, 0.9601273536682129, 0.045403480529785156, None, 0.09573960304260254, None, 18.742900371551514, 1.1564602851867676, 8.74599313735962, 0.049044132232666016, None, 0.05550098419189453, 0.10138511657714844, 0.07963347434997559, 0.08154177665710449, 0.03778076171875, None, None, 2.2021896839141846, 0.03424644470214844, 1.4597601890563965, 0.09021162986755371, 0.18097281455993652, 0.7679853439331055, None, 0.24001193046569824, 0.6313211917877197, 0.24305057525634766, 0.03026866912841797, 0.04106307029724121, None, 0.2327115535736084, None, 0.08106255531311035, 0.0866391658782959, None, 0.043445587158203125, 0.24744081497192383, 0.8819444179534912, 0.1285851001739502, 0.027027606964111328, 1.0749821662902832, 0.08870625495910645, 0.009665250778198242, 0.04744458198547363, 0.1896042823791504, 0.09191632270812988, 2.731870651245117, 33.551403760910034, None, 0.01402139663696289, 34.62716794013977, None, 0.028446435928344727, 0.027512311935424805, 0.009521722793579102, 0.045102596282958984, 0.8422143459320068, None, None, 0.29622793197631836, 0.01682448387145996, 0.05119156837463379, None, None, 0.05832648277282715, 0.2526543140411377, 0.4260597229003906, 10.142865180969238, 0.4846470355987549, 0.04383063316345215, 0.012134075164794922, None, 0.16584420204162598, 0.4475240707397461, 0.015091896057128906, 0.044953346252441406, 14.063976526260376, 0.5267283916473389, 0.0560762882232666, 0.042342424392700195, None, 0.019678354263305664, 0.9763748645782471, 0.5484492778778076, 0.026273727416992188, None, None, 0.23025965690612793, 0.05697226524353027, 0.1592268943786621, 0.252835750579834, 4.738072633743286, 0.35388875007629395, None, 0.04689812660217285, 0.10627102851867676, None, None, 0.030604124069213867, None, 30.331204414367676, 0.015081405639648438, 0.8211276531219482, 0.13816237449645996, None, 0.14218544960021973, 0.04921293258666992, 0.0673360824584961, 0.12638354301452637, None, 0.14428019523620605, 0.029652118682861328, 0.0184326171875, 0.024225950241088867, 0.5790164470672607, 39.71498942375183, None, None, 69.78949975967407, 0.15612125396728516, None, 0.07589936256408691, 1.4080216884613037, 0.9297442436218262, 0.0814669132232666, 0.013345003128051758, 0.1714620590209961, 0.4577515125274658, 92.66020584106445, 0.1865224838256836, 0.8789386749267578, 0.03369474411010742, 0.02462172508239746, 0.1162114143371582, 0.7756874561309814, 0.175567626953125, None, 0.04581642150878906, 0.03245258331298828, None]
5: [None, 0.4001610279083252, 54.7935254573822, None, 11.938724279403687, 0.16693902015686035, None, 1.414085865020752, 6.173542499542236, None, 0.34584784507751465, 0.011037111282348633, 0.04779505729675293, None, 12.396288871765137, 4.344268560409546, None, None, 0.25328779220581055, 0.24578332901000977, 0.05498456954956055, 3.745044469833374, 2.328295946121216, None, 4.56808066368103, 0.08826494216918945, 0.2892575263977051, None, 0.05652141571044922, None, 48.870553731918335, None, 0.17598652839660645, 35.48047685623169, 0.45769548416137695, 9.761083602905273, 1.9903388023376465, 0.009489059448242188, None, 116.50244450569153, 2.182203769683838, 0.17032933235168457, None, None, None, None, 0.08754920959472656, None, None, 0.06528472900390625, 0.038594722747802734, 0.23245668411254883, 0.09675240516662598, None, 26.69971013069153, 3.9991202354431152, 0.03802800178527832, 0.17419004440307617, 2.3787906169891357, 0.7623515129089355, 0.3198709487915039, 0.01071929931640625, None, None, 16.16730260848999, 3.729299306869507, 0.015299797058105469, 0.6159553527832031, 0.11055636405944824, None, None, 0.29876041412353516, 4.752382278442383, None, 17.103727102279663, 0.02908945083618164, 0.17845487594604492, None, 0.12475800514221191, None, 0.036904096603393555, 55.29050827026367, 15.675934553146362, None, 0.1372053623199463, 3.8203017711639404, None, None, None, None, None, 0.23239994049072266, 3.284879446029663, None, 1.0685124397277832, 0.03640270233154297, 0.005227804183959961, None, 0.11890459060668945, 0.17699742317199707, None, None, None, None, 54.72155213356018, None, 0.19204306602478027, None, 5.63969874382019, None, None, 0.23124361038208008, 0.028966188430786133, 0.5822658538818359, 0.300213098526001, 0.0789787769317627, 0.06859588623046875, 0.08602285385131836, 0.17379212379455566, 0.6647722721099854, 8.603816986083984, None, None, 3.9579625129699707, None, 0.029237747192382812, 0.09032344818115234, None, None, None, 0.2360525131225586, None, 1.4839489459991455, 1.517876148223877, 3.6677513122558594, 5.745926856994629, None, None, None, None, 0.9944546222686768, 0.537578821182251, 0.7569482326507568, None, None, None, 20.8094379901886, 0.06198906898498535, 0.030762434005737305, 9.729048728942871, 1.7957875728607178, None, 15.547708749771118, 2.7497928142547607, 3.2258858680725098, None, None, 2.2183895111083984, None, None, 77.12422609329224, None, None, 0.0588076114654541, None, 87.62274646759033, None, 0.12968826293945312, 0.3178398609161377, None, 1.9265718460083008, 39.02532601356506, None, None, None, None, 2.230015993118286, None, 4.704952955245972, None, 0.06850337982177734, 7.322146654129028, 2.8326759338378906, None, 27.277497053146362, None, None, None, 0.16493725776672363, 0.5587782859802246, None, None, 46.515992641448975, None, None, None, 0.33228254318237305, None, 6.97614049911499, 11.578954458236694]
6: [0.22528815269470215, 0.6257145404815674, None, None, 90.11367082595825, None, 104.40357708930969, None, 0.16356253623962402, 0.3814089298248291, 0.03597450256347656, None, 0.069488525390625, None, 4.631298065185547, 0.26836657524108887, 0.2743387222290039, None, None, None, None, None, None, None, None, None, None, 0.036783695220947266, None, 24.975595951080322, 1.618708848953247, None, None, None, 40.990856885910034, 3.9230730533599854, 0.2042543888092041, None, None, 32.09386420249939, 53.40709447860718, 0.345292329788208, None, 4.010704755783081, 2.2352662086486816, None, None, None, None, None, None, None, None, 0.28247833251953125, 0.02279806137084961, 1.970815896987915, None, 0.26200056076049805, None, None, 5.732755899429321, None, 40.5118682384491, None, 19.618816375732422, None, None, 3.173182487487793, None, 4.329877138137817, 0.1806187629699707, 1.7349576950073242, 13.4004065990448, None, 62.182289123535156, 0.9290304183959961, 0.13410019874572754, None, 14.903975009918213, 8.392210006713867, None, None, 0.2937734127044678, 14.050141334533691, None, None, 0.08853030204772949, 0.18241596221923828, 32.43229794502258, None, 0.021036624908447266, 38.62561869621277, None, None, 0.06625223159790039, None, None, None, None, None, None, None, None, 60.456979274749756, 6.17704963684082, 2.3957571983337402, None, 0.027003765106201172, 0.08024191856384277, 0.19298744201660156, None, 0.032370805740356445, None, None, None, None, None, None, 5.501061201095581, 91.64219498634338, None, 27.77208137512207, None, None, None, None, None, None, 0.013553857803344727, 83.66079711914062, 0.668229341506958, 27.57596755027771, None, None, 30.209155321121216, None, None, 0.20156168937683105, None, 1.219714879989624, None, None, None, None, None, 0.146864652633667, None, 0.03423142433166504, None, 5.596895933151245, 0.7508885860443115, None, None, None, None, None, 0.027509212493896484, None, None, None, None, None, 0.49150848388671875, None, None, 0.9013457298278809, None, None, None, None, None, None, 50.05953669548035, None, 3.2949092388153076, None, 0.017580509185791016, None, None, 0.458418607711792, None, None, None, None, None, None, 0.44824838638305664, None, 25.09229850769043, None, None, None, 13.30965542793274, None, None, 39.113966941833496, 0.0658881664276123, 2.2443103790283203, 0.20891690254211426, 9.639811992645264]
7: [None, 0.2610292434692383, None, None, None, 32.4815411567688, None, None, 17.79911708831787, None, None, None, None, None, None, None, None, 2.3541722297668457, None, None, None, None, None, 1.5057427883148193, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.41625523567199707, None, 0.04372143745422363, None, None, None, None, 0.1001427173614502, None, 0.11776089668273926, None, None, 15.524909734725952, None, None, None, None, 51.45393633842468, None, 61.367109060287476, None, None, None, 27.363967418670654, 38.13005185127258, None, None, None, 11.686051368713379, None, 0.21347379684448242, None, 11.68991208076477, None, None, 84.11140084266663, None, None, None, None, 1.3068671226501465, None, None, None, 0.2753016948699951, None, None, None, None, None, 5.857107162475586, 9.322896718978882, 1.4427838325500488, None, 47.195780515670776, None, None, 4.066625118255615, None, None, None, None, None, None, 57.5249240398407, None, None, None, None, 87.82121443748474, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.18787908554077148, None, None, None, None, None, None, None, 7.226066827774048, None, None, None, 1.4270615577697754, 66.11782622337341, 34.47644352912903, None, None, 0.7824602127075195, None, 12.20417070388794, 4.545588970184326, 112.8008828163147, None, None, None, 0.3355543613433838, 2.238725185394287, None, None, None, None, None, 3.522308588027954, None, 7.211133003234863, None, None, 11.131632328033447, None, 11.974263906478882, 27.75235390663147, 0.1396315097808838, None, None, None, None, None, 9.884580135345459, None, 61.85004377365112, 0.538231611251831, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 1.0034394264221191, None, 66.63120770454407, None, None, None]
8: [None, 4.623581886291504, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 50.042630672454834, 1.1776840686798096, None, None, None, 4.773372411727905, None, None, None, None, 74.45413136482239, None, None, None, None, None, None, None, 0.0910332202911377, None, None, None, None, None, None, None, None, None, None, 5.91088080406189, None, None, None, None, None, 5.892406225204468, None, None, 3.8632431030273438, None, None, None, None, None, None, None, 0.3459806442260742, None, None, None, None, None, None, None, None, None, None, None, 26.869765996932983, None, None, None, None, None, None, None, None, None, None, None, 49.406606674194336, None, 21.991862773895264, 12.280838966369629, None, 70.47056579589844, None, None, None, None, 58.29500126838684, None, None, None, None, None, None, None, 0.9524588584899902, None, None, None, None, None, None, None, 102.9266664981842, None, 36.94503831863403, None, 0.29800844192504883, 118.57904291152954, None, None, None, None, None, None, None, None, None, 36.329370975494385, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 7.943957567214966, None, None, None, None, None, None, None, 0.1090693473815918, 2.368704319000244, 15.83255124092102, 0.778322696685791, None, None, None, None, 18.22562050819397, None, None, None, None, None, None, None, 0.28137636184692383, None, None, None, None, None, 41.806997776031494, 2.9466443061828613, None, 24.72768211364746, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]
9: [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 6.098317623138428, None, None, None, 23.72234034538269, None, None, None, None, 75.97581267356873, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 2.329237461090088, None, None, None, None, None, None, None, None, None, None, 0.20931720733642578, None, 39.517168045043945, None, None, None, None, None, None, None, None, 30.224751710891724, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 1.324312686920166, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.11461329460144043, 0.3848276138305664, None, None, None, None, 6.461700916290283, None, None, None, None, None, None, None, None, None, None, None, 0.24930930137634277, None, None, None, None, None, None, 2.349358558654785, None, None, None, None, None, 0.06875491142272949, 0.05800342559814453, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.24358415603637695, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 5.4914610385894775, None, None, None, None, None, None, 0.19214701652526855, None, 10.79791522026062, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]
10: [None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 36.0696063041687, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 25.76221251487732, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.2552180290222168, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]
